date,open,high,low,close
2012-03-06,4187.6,4270.45,4140.85,4151.4
2012-03-07,4143.0,4164.45,4110.9,4146.95
2012-03-09,4187.15,4243.15,4187.15,4238.85
2012-03-12,4286.25,4286.25,4240.0,4265.25
2012-03-13,4282.6,4323.8,4282.6,4317.65
2012-03-14,4351.15,4365.5,4323.15,4343.05
2012-03-15,4342.2,4342.2,4262.65,4275.75
2012-03-16,4275.75,4322.05,4219.4,4226.05
2012-03-19,4236.7,4236.7,4162.65,4177.0
2012-03-20,4177.05,4210.2,4161.9,4197.05
2012-03-21,4192.9,4276.3,4184.75,4270.9
2012-03-22,4268.8,4291.05,4154.0,4165.3
2012-03-23,4180.15,4223.55,4157.7,4202.25
2012-03-26,4200.15,4200.15,4125.9,4131.25
2012-03-27,4163.5,4190.15,4131.7,4168.55
2012-03-28,4162.25,4162.65,4112.8,4129.15
2012-03-29,4102.4,4132.5,4089.75,4124.45
2012-03-30,4139.65,4226.65,4139.65,4221.8
2012-04-02,4222.2,4257.1,4219.95,4246.95
2012-04-03,4266.25,4295.6,4266.25,4283.1
2012-04-04,4266.7,4272.3,4246.85,4262.2
2012-04-09,4240.05,4240.05,4189.4,4193.9
2012-04-10,4204.75,4207.4,4172.15,4196.7
2012-04-11,4177.9,4210.0,4161.8,4179.4
2012-04-12,4190.3,4227.9,4190.3,4216.55
2012-04-13,4205.1,4245.7,4163.05,4169.55
2012-04-16,4160.35,4189.95,4160.35,4186.7
2012-04-17,4208.75,4235.85,4178.55,4232.1
2012-04-18,4249.05,4274.75,4237.8,4242.0
2012-04-19,4253.25,4266.2,4236.65,4259.9
2012-04-20,4249.8,4263.5,4198.55,4226.35
2012-04-23,4219.0,4243.65,4146.9,4154.85
2012-04-24,4163.2,4172.7,4135.45,4164.0
2012-04-25,4163.7,4177.85,4117.5,4146.3
2012-04-26,4153.2,4155.6,4129.35,4133.15
2012-04-27,4133.25,4161.15,4106.2,4131.15
2012-04-28,4141.75,4152.1,4134.9,4147.1
2012-04-30,4143.15,4186.4,4143.15,4178.35
2012-05-02,4182.0,4203.3,4163.8,4171.3
2012-05-03,4155.75,4155.75,4123.05,4128.65
2012-05-04,4116.5,4118.9,4039.45,4050.85
2012-05-07,4012.3,4081.65,3973.75,4074.95
2012-05-08,4075.4,4085.55,3979.85,3992.55
2012-05-09,3974.65,3999.65,3952.45,3963.7
2012-05-10,3968.85,4012.05,3948.55,3959.6
2012-05-11,3944.65,3961.7,3910.55,3928.25
2012-05-14,3931.35,3946.05,3884.3,3906.9
2012-05-15,3885.65,3938.9,3884.55,3932.9
2012-05-16,3895.15,3895.15,3854.1,3871.4
2012-05-17,3882.75,3923.7,3866.1,3879.15
2012-05-18,3837.95,3899.65,3818.25,3889.05
2012-05-21,3887.7,3926.85,3887.7,3904.45
2012-05-22,3931.6,3940.05,3863.25,3869.8
2012-05-23,3859.95,3859.95,3828.4,3848.8
2012-05-24,3864.25,3911.25,3844.2,3904.85
2012-05-25,3896.35,3921.1,3887.75,3910.6
2012-05-28,3917.15,3966.3,3917.15,3961.05
2012-05-29,3972.05,3983.55,3955.8,3961.1
2012-05-30,3946.65,3946.65,3920.55,3923.85
2012-05-31,3893.7,3923.1,3878.95,3913.05
2012-06-01,3905.7,3915.75,3845.85,3851.95
2012-06-04,3827.3,3857.15,3793.45,3850.8
2012-06-05,3862.65,3888.4,3851.75,3862.55
2012-06-06,3875.55,3967.4,3875.55,3959.0
2012-06-07,3980.4,4000.35,3967.0,3996.5
2012-06-08,3993.35,4019.8,3959.3,4010.95
2012-06-11,4026.95,4054.05,3989.8,3998.05
2012-06-12,3976.55,4047.55,3976.55,4040.9
2012-06-13,4041.9,4062.2,4030.4,4043.75
2012-06-14,4034.75,4049.3,3987.95,3992.25
2012-06-15,4000.5,4052.5,4000.5,4047.45
2012-06-18,4067.05,4085.2,3976.4,3991.35
2012-06-19,3983.2,4022.6,3976.15,4016.45
2012-06-20,4022.4,4049.55,4020.8,4037.8
2012-06-21,4024.85,4076.45,4022.0,4074.2
2012-06-22,4038.9,4072.25,4025.7,4063.75
2012-06-25,4070.75,4103.4,4040.15,4044.75
2012-06-26,4040.8,4060.45,4034.35,4053.2
2012-06-27,4069.3,4081.15,4060.4,4069.85
2012-06-28,4073.8,4083.65,4056.9,4075.05
2012-06-29,4098.6,4174.2,4098.6,4170.65
2012-07-02,4173.6,4196.15,4165.85,4180.9
2012-07-03,4192.35,4212.45,4181.85,4196.7
2012-07-04,4209.15,4217.55,4190.45,4213.05
2012-07-05,4210.1,4240.9,4206.15,4236.95
2012-07-06,4235.55,4235.55,4207.55,4224.15
2012-07-09,4205.6,4209.0,4171.3,4184.15
2012-07-10,4190.45,4237.0,4190.45,4235.8
2012-07-11,4219.05,4234.75,4208.4,4210.65
2012-07-12,4173.9,4179.75,4149.85,4164.6
2012-07-13,4168.85,4189.85,4152.8,4156.75
2012-07-16,4159.65,4171.0,4130.8,4134.75
2012-07-17,4151.9,4161.7,4117.1,4123.05
2012-07-18,4126.3,4143.35,4102.65,4139.75
2012-07-19,4158.5,4170.1,4152.3,4157.3
2012-07-20,4152.0,4154.4,4127.3,4134.75
2012-07-23,4111.3,4111.3,4060.3,4069.05
2012-07-24,4074.95,4086.2,4057.65,4079.3
2012-07-25,4073.65,4073.65,4040.1,4062.4
2012-07-26,4071.7,4072.3,3996.35,4003.6
2012-07-27,4048.9,4080.35,4015.1,4028.25
2012-07-30,4044.95,4107.75,4044.95,4104.1
2012-07-31,4112.55,4130.6,4072.35,4126.45
2012-08-01,4121.9,4144.6,4118.45,4141.85
2012-08-02,4137.65,4140.55,4125.0,4138.9
2012-08-03,4121.0,4132.65,4094.75,4129.05
2012-08-06,4154.25,4184.65,4154.25,4172.45
2012-08-07,4179.65,4217.05,4174.9,4206.15
2012-08-08,4211.0,4230.0,4196.4,4201.6
2012-08-09,4207.4,4222.0,4181.95,4190.15
2012-08-10,4181.95,4192.4,4169.05,4186.95
2012-08-13,4184.75,4216.5,4184.5,4213.25
2012-08-14,4210.4,4239.1,4201.9,4234.5
2012-08-16,4237.7,4242.35,4218.45,4222.65
2012-08-17,4225.9,4252.3,4206.5,4223.7
2012-08-21,4225.05,4259.9,4225.05,4257.95
2012-08-22,4243.8,4266.2,4243.8,4249.65
2012-08-23,4256.8,4274.05,4233.4,4248.05
2012-08-24,4235.35,4235.85,4213.1,4226.0
2012-08-27,4226.65,4235.4,4193.2,4194.95
2012-08-28,4193.7,4199.9,4155.1,4176.35
2012-08-29,4181.45,4181.45,4139.45,4143.6
2012-08-30,4132.95,4173.15,4119.1,4162.95
2012-08-31,4153.6,4162.5,4115.45,4129.9
2012-09-03,4140.0,4157.45,4120.8,4128.1
2012-09-04,4125.6,4149.95,4118.4,4148.3
2012-09-05,4131.6,4140.7,4110.9,4115.35
2012-09-06,4110.8,4142.1,4110.8,4125.95
2012-09-07,4165.4,4198.1,4165.4,4195.75
2012-09-08,4196.6,4215.3,4196.6,4210.9
2012-09-10,4212.6,4224.0,4205.65,4217.85
2012-09-11,4202.6,4236.25,4201.1,4234.6
2012-09-12,4242.65,4262.1,4236.85,4260.25
2012-09-13,4262.5,4273.85,4252.85,4260.0
2012-09-14,4311.6,4353.65,4311.6,4348.8
2012-09-17,4378.9,4400.6,4359.25,4383.1
2012-09-18,4378.95,4401.75,4371.9,4390.85
2012-09-20,4355.95,4379.9,4349.75,4358.95
2012-09-21,4371.85,4472.1,4371.85,4456.15
2012-09-24,4456.55,4481.25,4446.95,4450.95
2012-09-25,4454.35,4476.85,4440.45,4460.4
2012-09-26,4448.95,4466.8,4440.0,4458.0
2012-09-27,4463.75,4483.9,4450.6,4458.15
2012-09-28,4478.3,4524.4,4478.3,4504.35
2012-10-01,4505.3,4525.0,4504.3,4522.95
2012-10-03,4528.1,4548.25,4526.6,4539.6
2012-10-04,4551.15,4597.65,4551.15,4579.4
2012-10-05,4595.15,4602.1,4510.8,4547.9
2012-10-08,4550.65,4550.65,4493.35,4499.85
2012-10-09,4517.85,4541.6,4505.6,4523.25
2012-10-10,4504.25,4509.8,4474.6,4477.3
2012-10-11,4483.7,4531.85,4465.45,4523.6
2012-10-12,4509.05,4544.7,4500.85,4506.15
2012-10-15,4505.1,4516.9,4490.75,4511.85
2012-10-16,4522.25,4533.35,4474.0,4480.45
2012-10-17,4499.2,4505.9,4468.05,4488.5
2012-10-18,4497.05,4536.6,4486.25,4535.2
2012-10-19,4526.35,4533.45,4491.6,4509.45
2012-10-22,4499.95,4530.55,4489.8,4528.45
2012-10-23,4527.55,4534.5,4505.45,4510.0
2012-10-25,4508.75,4524.15,4504.9,4518.4
2012-10-26,4505.95,4516.1,4465.75,4480.3
2012-10-29,4480.85,4503.25,4461.15,4475.0
2012-10-30,4469.85,4490.2,4418.55,4424.1
2012-10-31,4423.4,4451.9,4416.25,4448.85
2012-11-01,4443.4,4476.75,4440.75,4473.85
2012-11-02,4502.8,4521.25,4502.8,4510.25
2012-11-05,4507.5,4519.55,4495.6,4511.3
2012-11-06,4505.45,4531.65,4505.45,4528.3
2012-11-07,4525.15,4571.25,4524.1,4559.1
2012-11-08,4530.3,4552.6,4519.3,4548.95
2012-11-09,4544.7,4563.05,4505.05,4508.8
2012-11-12,4509.95,4529.55,4504.1,4519.25
2012-11-13,4522.7,4527.35,4513.1,4518.1
2012-11-15,4508.6,4508.6,4474.8,4497.0
2012-11-16,4493.45,4513.45,4441.95,4451.1
2012-11-19,4453.05,4466.4,4424.5,4437.25
2012-11-20,4456.2,4465.85,4411.15,4428.4
2012-11-21,4434.65,4461.45,4419.5,4458.45
2012-11-22,4466.3,4482.2,4455.7,4471.8
2012-11-23,4476.1,4482.15,4450.25,4474.15
2012-11-26,4486.45,4500.75,4482.5,4493.6
2012-11-27,4506.3,4566.45,4506.3,4562.4
2012-11-29,4567.8,4635.65,4567.8,4631.9
2012-11-30,4638.3,4677.8,4638.3,4675.25
2012-12-03,4674.55,4695.1,4670.75,4685.05
2012-12-04,4682.8,4705.75,4677.4,4701.45
2012-12-05,4711.4,4726.15,4707.05,4712.1
2012-12-06,4726.65,4746.8,4675.15,4740.2
2012-12-07,4742.1,4758.05,4712.3,4724.25
2012-12-10,4729.3,4737.55,4715.95,4731.9
2012-12-11,4740.4,4771.8,4689.65,4716.25
2012-12-12,4727.0,4735.25,4700.0,4709.85
2012-12-13,4716.85,4724.35,4667.15,4674.05
2012-12-14,4671.55,4701.75,4667.0,4698.8
2012-12-17,4688.2,4710.6,4688.2,4693.95
2012-12-18,4702.7,4731.9,4670.9,4727.85
2012-12-19,4739.65,4761.3,4739.65,4755.3
2012-12-20,4757.75,4757.75,4720.05,4746.4
2012-12-21,4730.35,4730.35,4683.1,4686.9
2012-12-24,4698.75,4705.0,4687.6,4695.0
2012-12-26,4700.25,4739.75,4700.25,4731.6
2012-12-27,4745.5,4746.9,4702.15,4706.35
2012-12-28,4716.05,4742.55,4715.1,4738.3
2012-12-31,4734.35,4748.65,4734.35,4743.45
